order_id,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
3504903228,90336,8.0,1.84,Slightly Delayed,Traffic
3438202422,94413,27.0,4.09,Significantly Delayed,Traffic
3007616042,42230,22.0,3.57,Significantly Delayed,Traffic
4656199468,68579,30.0,4.72,Significantly Delayed,Traffic
6994560237,76628,-2.0,2.4,On Time,
8442552565,27187,27.0,2.62,Significantly Delayed,Traffic
414299117,13455,0.0,4.8,On Time,
8146956033,56350,-4.0,4.86,On Time,
7919748594,23133,2.0,0.52,On Time,Traffic
7834171020,97901,3.0,2.87,On Time,Traffic
3735968672,57850,-2.0,0.62,On Time,
3864051985,95883,28.0,2.43,Significantly Delayed,Traffic
8299074079,16269,1.0,1.16,On Time,Traffic
891333736,92557,29.0,3.22,Significantly Delayed,Traffic
2874220576,57749,-3.0,1.12,On Time,
6375536946,94134,1.0,2.02,On Time,Traffic
1966054573,87453,26.0,1.59,Significantly Delayed,Traffic
1565942558,92722,0.0,0.64,On Time,
4624281313,30435,3.0,4.96,On Time,Traffic
6884010758,63064,2.0,4.26,On Time,Traffic
4351744653,45994,19.0,2.14,Significantly Delayed,Traffic
8698000932,22719,24.0,4.43,Significantly Delayed,Traffic
3844380421,52805,-4.0,3.3,On Time,
7105842598,1898,-5.0,1.96,On Time,
8993722297,53094,3.0,3.27,On Time,Traffic
2929439019,75818,-2.0,3.2,On Time,
1661854320,19933,5.0,3.68,On Time,Traffic
3082165628,30186,-4.0,1.08,On Time,
1745045814,4796,-3.0,2.81,On Time,
813387880,92699,-1.0,2.58,On Time,
8189879400,89826,-4.0,1.83,On Time,
8465045467,34692,-2.0,1.16,On Time,
9232350528,22738,-1.0,1.07,On Time,
1728666371,77801,23.0,1.6,Significantly Delayed,Traffic
6131815766,34359,0.0,1.64,On Time,
6438773635,188,-5.0,1.85,On Time,
6912676966,15416,0.0,1.08,On Time,
2840314717,56917,-1.0,1.91,On Time,
9508359721,85036,9.0,1.58,Slightly Delayed,Traffic
2244679313,2273,4.0,3.56,On Time,Traffic
9407544177,59002,4.0,4.1,On Time,Traffic
2528398796,58075,11.0,2.63,Slightly Delayed,Traffic
9464988762,64401,-4.0,3.68,On Time,
6373867899,71865,5.0,2.39,On Time,Traffic
4028185110,30697,7.0,1.16,Slightly Delayed,Traffic
9717018638,78169,8.0,4.44,Slightly Delayed,Traffic
4898477588,11074,-5.0,2.11,On Time,
4723165081,60832,-4.0,3.61,On Time,
2845954128,64804,-2.0,1.05,On Time,
23158044,66644,0.0,2.64,On Time,
1486548042,74963,9.0,2.73,Slightly Delayed,Traffic
708351411,21614,8.0,1.91,Slightly Delayed,Traffic
5512110908,31823,26.0,1.88,Significantly Delayed,Traffic
2295441899,21929,8.0,3.92,Slightly Delayed,Traffic
4867173151,40357,2.0,2.7,On Time,Traffic
4635037652,80201,-5.0,0.93,On Time,
2209259378,91054,-5.0,1.92,On Time,
4079286483,29223,2.0,4.18,On Time,Traffic
9506078962,82546,14.0,0.51,Slightly Delayed,Traffic
6894691072,13462,4.0,2.36,On Time,Traffic
4481256065,34584,22.0,0.53,Significantly Delayed,Traffic
5050919809,7758,3.0,4.41,On Time,Traffic
1328085383,73436,-3.0,3.29,On Time,
5382246981,18853,4.0,2.17,On Time,Traffic
5647827263,69561,-1.0,3.35,On Time,
9244268951,85934,4.0,3.0,On Time,Traffic
6217777735,29335,-5.0,1.22,On Time,
3682639473,98463,-4.0,4.65,On Time,
3859331666,83436,-1.0,3.85,On Time,
7971689217,36735,14.0,2.44,Slightly Delayed,Traffic
6822492679,70308,14.0,3.19,Slightly Delayed,Traffic
7211194993,79267,0.0,1.51,On Time,
461485679,88187,4.0,1.16,On Time,Traffic
3209732414,55281,0.0,4.14,On Time,
6537694730,46287,4.0,2.1,On Time,Traffic
7653097776,52927,1.0,3.65,On Time,Traffic
4928556641,49069,7.0,4.28,Slightly Delayed,Traffic
5905518100,87502,4.0,3.99,On Time,Traffic
8337948336,61806,5.0,3.64,On Time,Traffic
8814435884,19344,2.0,0.75,On Time,Traffic
6645415772,80224,-4.0,4.61,On Time,
5274039950,77082,-3.0,2.99,On Time,
7404052550,19555,-3.0,3.25,On Time,
8179058864,98021,-2.0,2.59,On Time,
5195997912,54621,-5.0,2.91,On Time,
3320194259,18826,-4.0,3.85,On Time,
8185684967,39742,1.0,2.05,On Time,Traffic
2324568019,84177,7.0,3.72,Slightly Delayed,Traffic
3522645150,24179,1.0,1.57,On Time,Traffic
4510488834,88472,0.0,1.56,On Time,
9433427403,44148,13.0,4.98,Slightly Delayed,Traffic
8065436106,75168,0.0,4.51,On Time,
846586265,8377,10.0,2.63,Slightly Delayed,Traffic
4337013612,14243,3.0,2.79,On Time,Traffic
8916023990,91553,11.0,1.31,Slightly Delayed,Traffic
6018805430,39582,4.0,4.16,On Time,Traffic
2676353168,61764,-1.0,3.6,On Time,
1069724600,27884,9.0,2.23,Slightly Delayed,Traffic
5503476312,28852,4.0,2.89,On Time,Traffic
4439677910,84746,0.0,1.59,On Time,
8045361592,3274,2.0,4.06,On Time,Traffic
1873731593,82405,3.0,4.21,On Time,Traffic
1126011099,7013,-1.0,0.92,On Time,
4100626744,30255,5.0,4.16,On Time,Traffic
8616880376,3557,20.0,2.86,Significantly Delayed,Traffic
1427911940,321,3.0,2.28,On Time,Traffic
4416398885,89868,-1.0,1.05,On Time,
2584579895,40539,-2.0,2.26,On Time,
7770651576,65051,23.0,4.1,Significantly Delayed,Traffic
3705985582,64445,1.0,2.11,On Time,Traffic
5160295213,99136,0.0,2.45,On Time,
4374285559,77397,7.0,2.49,Slightly Delayed,Traffic
9096638812,82494,-1.0,2.07,On Time,
2888179397,21483,8.0,1.89,Slightly Delayed,Traffic
3387165389,5218,0.0,2.13,On Time,
1925647539,74222,1.0,1.39,On Time,Traffic
6160848562,3350,5.0,3.71,On Time,Traffic
2343495895,92896,-1.0,2.17,On Time,
8812220964,67129,5.0,3.5,On Time,Traffic
8640364495,26749,10.0,3.03,Slightly Delayed,Traffic
4610687284,4338,5.0,4.69,On Time,Traffic
189431942,73313,-2.0,4.37,On Time,
1746826454,85938,-2.0,0.64,On Time,
948345459,89820,10.0,1.25,Slightly Delayed,Traffic
9959881029,36005,10.0,0.93,Slightly Delayed,Traffic
621213006,42600,1.0,1.61,On Time,Traffic
1772464528,47913,1.0,2.23,On Time,Traffic
7732863862,10377,2.0,3.32,On Time,Traffic
3064828239,46175,5.0,4.66,On Time,Traffic
6363526452,870,2.0,2.76,On Time,Traffic
6988011282,63272,-1.0,3.17,On Time,
8523250818,69177,-4.0,1.28,On Time,
5595210484,82974,8.0,2.21,Slightly Delayed,Traffic
1461081366,36779,7.0,3.78,Slightly Delayed,Traffic
4922364507,69143,2.0,2.96,On Time,Traffic
6597871211,42842,1.0,2.44,On Time,Traffic
2719816862,89017,15.0,2.7,Slightly Delayed,Traffic
9830788650,26304,5.0,4.22,On Time,Traffic
140980199,72398,9.0,1.97,Slightly Delayed,Traffic
7595842583,3254,5.0,1.8,On Time,Traffic
2390228992,70541,0.0,4.68,On Time,
8178738469,89094,10.0,4.95,Slightly Delayed,Traffic
9964671001,5380,-4.0,1.4,On Time,
1258689954,51547,2.0,2.97,On Time,Traffic
4647158015,93276,12.0,1.02,Slightly Delayed,Traffic
2382974038,81484,3.0,3.41,On Time,Traffic
3663827875,25542,24.0,2.92,Significantly Delayed,Traffic
6501113916,30138,4.0,3.28,On Time,Traffic
3300719369,14792,5.0,4.37,On Time,Traffic
3239722852,63051,-4.0,0.68,On Time,
6694899030,72101,13.0,1.64,Slightly Delayed,Traffic
992895707,95191,6.0,4.39,Slightly Delayed,Traffic
8432150432,4319,0.0,4.15,On Time,
6220520171,82788,-1.0,0.95,On Time,
735608722,4090,14.0,2.64,Slightly Delayed,Traffic
7303161073,80732,5.0,3.14,On Time,Traffic
9783380107,37808,0.0,1.55,On Time,
3835886077,58336,-2.0,1.06,On Time,
8140652447,16128,-3.0,4.81,On Time,
6412390967,19522,2.0,3.04,On Time,Traffic
6688575911,28472,3.0,3.47,On Time,Traffic
3890111511,51181,19.0,3.55,Significantly Delayed,Traffic
5145256852,60056,18.0,4.37,Significantly Delayed,Traffic
7375057413,80419,9.0,4.64,Slightly Delayed,Traffic
3047491006,3770,5.0,0.69,On Time,Traffic
7715738110,78052,4.0,0.64,On Time,Traffic
6191554160,17582,-2.0,4.32,On Time,
896919031,61896,-1.0,3.17,On Time,
1535818185,11471,-5.0,3.44,On Time,
4428830794,1874,3.0,4.36,On Time,Traffic
3610035622,94062,-2.0,2.96,On Time,
8674445072,98361,2.0,1.92,On Time,Traffic
9623704312,5220,2.0,0.75,On Time,Traffic
7786002894,99820,6.0,2.8,Slightly Delayed,Traffic
3264409553,61878,24.0,4.86,Significantly Delayed,Traffic
7736534043,83856,-4.0,4.36,On Time,
5936596117,1771,-5.0,2.78,On Time,
1980087245,98576,3.0,3.77,On Time,Traffic
8861557989,38818,-4.0,3.9,On Time,
6702391437,44685,17.0,1.73,Significantly Delayed,Traffic
6385452188,84550,4.0,4.06,On Time,Traffic
8813216380,388,10.0,2.93,Slightly Delayed,Traffic
5563712992,8510,4.0,4.23,On Time,Traffic
966468552,64064,-2.0,2.29,On Time,
4368529506,98277,6.0,1.15,Slightly Delayed,Traffic
3777009463,36810,-1.0,3.36,On Time,
3560912801,16585,-5.0,2.69,On Time,
1741224538,28254,0.0,1.04,On Time,
4579251445,63271,0.0,2.51,On Time,
3438127101,80040,2.0,2.44,On Time,Traffic
9741958794,4642,8.0,1.52,Slightly Delayed,Traffic
882082341,64310,11.0,2.1,Slightly Delayed,Traffic
3629321763,93253,2.0,0.84,On Time,Traffic
888938572,28461,5.0,4.8,On Time,Traffic
5263181887,28643,5.0,1.24,On Time,Traffic
7071557807,70989,8.0,4.81,Slightly Delayed,Traffic
6888804296,27520,2.0,3.51,On Time,Traffic
814182718,18293,-5.0,1.14,On Time,
3513524740,96517,22.0,3.09,Significantly Delayed,Traffic
1234169434,73458,4.0,2.23,On Time,Traffic
2577990012,81801,0.0,3.35,On Time,
8446065263,38584,6.0,1.74,Slightly Delayed,Traffic
4220970302,93466,-4.0,1.84,On Time,
5712516128,41787,1.0,3.96,On Time,Traffic
807167715,15159,-3.0,2.07,On Time,
213972345,5515,2.0,2.86,On Time,Traffic
1013762407,89281,24.0,2.11,Significantly Delayed,Traffic
5234194751,47252,4.0,1.42,On Time,Traffic
1389077693,1965,14.0,3.0,Slightly Delayed,Traffic
1895143216,68226,5.0,4.21,On Time,Traffic
3667250123,34707,26.0,2.28,Significantly Delayed,Traffic
6430529802,72291,-5.0,2.39,On Time,
4856277700,85395,16.0,2.92,Significantly Delayed,Traffic
1492403962,88981,3.0,1.18,On Time,Traffic
4348167632,62399,-5.0,2.38,On Time,
3682471195,94268,14.0,4.09,Slightly Delayed,Traffic
6888837939,18096,-5.0,1.99,On Time,
2278004109,72611,7.0,0.76,Slightly Delayed,Traffic
7471013149,21505,8.0,2.74,Slightly Delayed,Traffic
755745232,25231,11.0,1.87,Slightly Delayed,Traffic
2963187161,20323,12.0,2.14,Slightly Delayed,Traffic
3980591844,16450,5.0,4.88,On Time,Traffic
9960808976,27708,-3.0,4.17,On Time,
8740552000,40753,11.0,1.82,Slightly Delayed,Traffic
9230099449,45467,-4.0,3.75,On Time,
4277432248,33604,-4.0,4.78,On Time,
3624765984,26888,-5.0,2.89,On Time,
8533110341,45197,7.0,1.21,Slightly Delayed,Traffic
5036664068,54985,-3.0,1.44,On Time,
9989636336,91946,14.0,4.86,Slightly Delayed,Traffic
2843642858,39226,2.0,1.92,On Time,Traffic
7510849424,35153,-1.0,3.62,On Time,
8744806310,19395,-3.0,2.89,On Time,
7605774154,78836,-2.0,4.44,On Time,
6904233594,24070,-4.0,1.53,On Time,
6371336060,17953,-3.0,2.4,On Time,
8137624530,85372,12.0,4.67,Slightly Delayed,Traffic
9131474241,7186,-5.0,2.16,On Time,
7413772322,77018,2.0,3.33,On Time,Traffic
9400852015,92978,11.0,4.72,Slightly Delayed,Traffic
4867437863,48327,14.0,2.82,Slightly Delayed,Traffic
4219458877,45483,22.0,3.86,Significantly Delayed,Traffic
35135941,64624,-5.0,3.09,On Time,
4754258275,81493,-2.0,0.79,On Time,
9195687538,17689,30.0,0.63,Significantly Delayed,Traffic
344554037,53784,18.0,2.49,Significantly Delayed,Traffic
7503255456,31307,16.0,1.57,Significantly Delayed,Traffic
5903638531,30906,-2.0,0.73,On Time,
1670694517,54015,-5.0,1.62,On Time,
2369121788,509,4.0,4.9,On Time,Traffic
6012082951,9667,3.0,2.52,On Time,Traffic
3675914158,57846,13.0,1.98,Slightly Delayed,Traffic
1396605672,87368,-3.0,3.09,On Time,
4260996213,14963,17.0,1.23,Significantly Delayed,Traffic
4749534376,33915,-5.0,4.34,On Time,
6095091385,58226,13.0,3.14,Slightly Delayed,Traffic
1131338162,72596,-2.0,3.25,On Time,
6100236720,91266,2.0,2.93,On Time,Traffic
3363683548,93499,0.0,1.2,On Time,
8721540965,67650,-1.0,4.87,On Time,
1712456261,26493,-1.0,4.91,On Time,
760930025,62735,-2.0,3.35,On Time,
5652465358,54033,21.0,0.59,Significantly Delayed,Traffic
3580915899,64163,-5.0,2.33,On Time,
1174382816,82185,1.0,1.42,On Time,Traffic
3200474667,16148,-4.0,0.98,On Time,
7474651061,94198,-5.0,2.11,On Time,
1892282465,2804,-1.0,3.49,On Time,
3859828998,39119,-1.0,0.78,On Time,
2554590672,36934,3.0,2.42,On Time,Traffic
9667675052,94350,4.0,3.23,On Time,Traffic
8382437838,84984,-2.0,3.02,On Time,
6247090607,96576,2.0,3.76,On Time,Traffic
5004073261,62540,13.0,0.86,Slightly Delayed,Traffic
6595898122,99156,-4.0,2.95,On Time,
9844371682,70915,-5.0,3.43,On Time,
7198169379,92952,8.0,2.25,Slightly Delayed,Traffic
2815855636,6074,3.0,1.93,On Time,Traffic
6033660622,82054,7.0,3.74,Slightly Delayed,Traffic
7944056454,83225,2.0,4.19,On Time,Traffic
4354264440,3704,12.0,4.26,Slightly Delayed,Traffic
5623096090,13931,0.0,0.9,On Time,
701856661,15464,-1.0,3.71,On Time,
1911276445,18487,12.0,2.99,Slightly Delayed,Traffic
9323909987,7906,-2.0,0.6,On Time,
1988898073,21707,10.0,1.17,Slightly Delayed,Traffic
6457671753,50589,-3.0,1.96,On Time,
3556497272,79803,3.0,4.09,On Time,Traffic
2182762247,8763,-4.0,2.61,On Time,
6026842782,57323,-1.0,1.19,On Time,
1227108607,36907,3.0,3.36,On Time,Traffic
9362226645,29024,9.0,3.5,Slightly Delayed,Traffic
6313785973,34181,10.0,1.22,Slightly Delayed,Traffic
1297253359,20964,9.0,3.5,Slightly Delayed,Traffic
6138091203,27226,-5.0,4.3,On Time,
4770739350,96604,27.0,3.34,Significantly Delayed,Traffic
6253838449,92207,2.0,1.37,On Time,Traffic
1015708455,35032,8.0,2.74,Slightly Delayed,Traffic
2201201842,7484,-5.0,1.61,On Time,
200000051,58741,-4.0,4.86,On Time,
409570377,6848,15.0,3.53,Slightly Delayed,Traffic
5944464513,80133,-2.0,4.49,On Time,
7064377287,30746,0.0,3.87,On Time,
7763036477,11382,-5.0,2.35,On Time,
7494002152,12465,-4.0,4.81,On Time,
692127479,59887,-5.0,3.54,On Time,
7544245121,48705,8.0,0.74,Slightly Delayed,Traffic
4429641190,56195,1.0,3.43,On Time,Traffic
8093366865,55773,27.0,1.97,Significantly Delayed,Traffic
6269075067,40584,-3.0,3.95,On Time,
4056304110,32614,18.0,1.37,Significantly Delayed,Traffic
4447978623,26809,0.0,4.74,On Time,
5875285677,55480,4.0,1.55,On Time,Traffic
4177774653,8589,2.0,3.63,On Time,Traffic
502632296,67946,3.0,4.42,On Time,Traffic
5037688536,166,28.0,3.96,Significantly Delayed,Traffic
6844277478,29959,7.0,4.59,Slightly Delayed,Traffic
3368317718,96055,-5.0,4.71,On Time,
913881994,98626,1.0,4.43,On Time,Traffic
6445700839,94758,3.0,1.13,On Time,Traffic
101613683,59292,-5.0,4.08,On Time,
7094586913,74282,1.0,4.54,On Time,Traffic
2478557609,53936,13.0,1.9,Slightly Delayed,Traffic
9516720368,46734,1.0,3.37,On Time,Traffic
3808010352,50711,-2.0,1.51,On Time,
7921886899,97509,-3.0,3.69,On Time,
6818712547,65099,-2.0,2.26,On Time,
4538204462,4874,1.0,2.06,On Time,Traffic
2008331630,19684,0.0,4.14,On Time,
3901338038,93090,2.0,3.21,On Time,Traffic
1483786406,99066,28.0,3.36,Significantly Delayed,Traffic
5022936426,86251,-5.0,3.99,On Time,
5470875365,79541,2.0,0.75,On Time,Traffic
7144611408,55520,-2.0,4.62,On Time,
9411421675,51778,3.0,4.6,On Time,Traffic
7315949343,72063,-1.0,4.42,On Time,
9430475133,41262,3.0,3.39,On Time,Traffic
3062145702,8248,4.0,2.9,On Time,Traffic
6500458984,90658,9.0,1.2,Slightly Delayed,Traffic
7429306851,96651,1.0,0.79,On Time,Traffic
2687236003,93868,3.0,0.84,On Time,Traffic
1885906938,39994,7.0,2.84,Slightly Delayed,Traffic
9949334146,58811,24.0,2.71,Significantly Delayed,Traffic
2555454584,50763,21.0,1.85,Significantly Delayed,Traffic
2503209946,13371,-1.0,1.66,On Time,
2329563439,52741,23.0,2.91,Significantly Delayed,Traffic
1041536174,60201,12.0,0.92,Slightly Delayed,Traffic
6631188689,24043,-5.0,2.62,On Time,
9300178512,73376,3.0,0.65,On Time,Traffic
1086881691,6106,-2.0,3.75,On Time,
8008880980,65111,4.0,2.88,On Time,Traffic
2417680703,41668,14.0,2.42,Slightly Delayed,Traffic
1117730990,19991,0.0,2.09,On Time,
1678557345,20447,0.0,2.56,On Time,
4505129824,81297,3.0,1.09,On Time,Traffic
8737295686,61898,-5.0,2.36,On Time,
7997347191,11517,13.0,3.99,Slightly Delayed,Traffic
1930645698,82675,4.0,1.16,On Time,Traffic
5393373590,48267,9.0,1.59,Slightly Delayed,Traffic
5851854765,71230,9.0,0.88,Slightly Delayed,Traffic
3765179520,99605,23.0,0.53,Significantly Delayed,Traffic
683969424,88789,11.0,2.51,Slightly Delayed,Traffic
8459624382,87672,13.0,1.98,Slightly Delayed,Traffic
7110044004,30128,7.0,4.19,Slightly Delayed,Traffic
4302375314,63810,5.0,2.12,On Time,Traffic
1245307588,89554,10.0,4.48,Slightly Delayed,Traffic
3876260101,39494,-2.0,4.2,On Time,
3162263618,48838,2.0,1.43,On Time,Traffic
655792395,74441,6.0,1.93,Slightly Delayed,Traffic
7624743284,67656,7.0,4.86,Slightly Delayed,Traffic
4783962671,12164,8.0,0.99,Slightly Delayed,Traffic
7166787473,13336,29.0,0.73,Significantly Delayed,Traffic
9395228070,82773,-1.0,1.83,On Time,
902157975,86411,-3.0,0.52,On Time,
6947741744,54437,5.0,4.47,On Time,Traffic
4788498083,64522,16.0,3.6,Significantly Delayed,Traffic
8070127087,46786,5.0,1.53,On Time,Traffic
5191429552,99889,12.0,2.72,Slightly Delayed,Traffic
5220651138,9937,-3.0,3.51,On Time,
2758734705,30040,2.0,4.23,On Time,Traffic
2907887532,83016,-1.0,2.0,On Time,
7388846009,51360,-1.0,4.8,On Time,
2606843929,15405,-4.0,2.29,On Time,
5637567433,53431,-5.0,0.67,On Time,
8838095431,61209,2.0,1.88,On Time,Traffic
1564649286,16991,5.0,2.69,On Time,Traffic
4098166849,93376,24.0,2.17,Significantly Delayed,Traffic
8091143423,71870,3.0,3.33,On Time,Traffic
3024045336,158,4.0,4.13,On Time,Traffic
6152984028,47844,6.0,0.7,Slightly Delayed,Traffic
3450790653,5694,-2.0,4.66,On Time,
8028917900,56483,2.0,0.82,On Time,Traffic
7781884407,63528,2.0,1.27,On Time,Traffic
3483689828,95069,0.0,0.78,On Time,
8341286014,60030,4.0,3.84,On Time,Traffic
7936106887,4033,3.0,2.79,On Time,Traffic
2247354978,56703,-4.0,1.17,On Time,
5347701114,49960,-2.0,3.07,On Time,
7846068436,60910,2.0,1.5,On Time,Traffic
9893439302,2306,-4.0,2.83,On Time,
4160816433,34874,9.0,3.24,Slightly Delayed,Traffic
6000890622,29998,-3.0,0.96,On Time,
7317676958,61886,11.0,1.65,Slightly Delayed,Traffic
8620144614,95461,21.0,1.46,Significantly Delayed,Traffic
3940758882,46910,4.0,0.51,On Time,Traffic
5216555041,72142,-3.0,1.25,On Time,
5144793312,46815,0.0,1.8,On Time,
7241413847,93156,-5.0,0.88,On Time,
3567610983,20825,17.0,3.18,Significantly Delayed,Traffic
16878685,52442,3.0,2.47,On Time,Traffic
951657166,14551,-5.0,3.88,On Time,
4189022307,89735,1.0,4.08,On Time,Traffic
7378521428,2580,-2.0,1.29,On Time,
6266311709,82516,2.0,2.0,On Time,Traffic
7985347262,55202,-1.0,4.89,On Time,
992764262,15917,-2.0,1.79,On Time,
3080291353,11812,3.0,3.38,On Time,Traffic
5532188237,12596,-4.0,2.31,On Time,
6814658453,75027,-4.0,1.31,On Time,
4861499558,50307,1.0,0.96,On Time,Traffic
2521042570,91832,-2.0,2.94,On Time,
5217781278,73513,14.0,1.31,Slightly Delayed,Traffic
8006034379,34026,5.0,4.61,On Time,Traffic
7380913411,31462,13.0,4.7,Slightly Delayed,Traffic
7706841114,121,-3.0,3.81,On Time,
1561779937,35802,2.0,2.47,On Time,Traffic
7196559586,89036,-5.0,1.98,On Time,
2359961993,53176,0.0,4.6,On Time,
243819964,42120,1.0,2.06,On Time,Traffic
4806735178,52673,-1.0,2.31,On Time,
9198762300,52504,-4.0,3.76,On Time,
1105231941,38404,5.0,4.87,On Time,Traffic
5533955218,61605,-4.0,2.46,On Time,
5130246751,23663,-4.0,1.46,On Time,
4528445001,31379,9.0,1.2,Slightly Delayed,Traffic
9503959018,40645,3.0,3.66,On Time,Traffic
4107052604,32714,2.0,3.94,On Time,Traffic
5578822558,79766,15.0,4.0,Slightly Delayed,Traffic
5506634472,37774,18.0,3.52,Significantly Delayed,Traffic
4112426763,17291,-3.0,1.61,On Time,
7157334145,10121,-2.0,4.72,On Time,
8423458672,59255,5.0,4.24,On Time,Traffic
3011683470,2265,5.0,4.3,On Time,Traffic
1884947290,96167,3.0,3.5,On Time,Traffic
558163882,43299,7.0,1.63,Slightly Delayed,Traffic
824869105,50457,-3.0,3.7,On Time,
4193492511,10949,-1.0,2.92,On Time,
120996684,86475,10.0,0.68,Slightly Delayed,Traffic
2531932780,4665,2.0,4.93,On Time,Traffic
8095547865,14451,-4.0,3.05,On Time,
6894204435,48874,-5.0,3.58,On Time,
9514917126,51089,10.0,2.87,Slightly Delayed,Traffic
9329665908,64268,2.0,2.69,On Time,Traffic
1435406360,25991,-3.0,2.11,On Time,
3460843508,89605,-1.0,3.59,On Time,
4762084133,50374,5.0,1.36,On Time,Traffic
3884862300,38680,7.0,2.84,Slightly Delayed,Traffic
1990946411,16925,-3.0,2.44,On Time,
5054937065,24647,13.0,1.77,Slightly Delayed,Traffic
9431652023,53366,4.0,1.86,On Time,Traffic
2268736598,8883,-4.0,1.89,On Time,
2793638565,7507,-5.0,4.78,On Time,
4168839407,45033,-1.0,3.25,On Time,
7406514357,66093,-4.0,1.79,On Time,
6087916798,10351,10.0,4.46,Slightly Delayed,Traffic
4319962076,66984,19.0,1.55,Significantly Delayed,Traffic
3904134741,4829,5.0,1.25,On Time,Traffic
3770123374,86645,4.0,0.56,On Time,Traffic
4494390731,10118,8.0,4.06,Slightly Delayed,Traffic
6109777696,12387,6.0,3.5,Slightly Delayed,Traffic
1401372388,18081,-1.0,0.72,On Time,
4283973398,86156,2.0,1.41,On Time,Traffic
3261847147,86297,8.0,4.8,Slightly Delayed,Traffic
3153811191,69044,5.0,4.63,On Time,Traffic
2639216409,17836,4.0,4.66,On Time,Traffic
5948575331,53387,-2.0,1.46,On Time,
7792925364,8734,1.0,0.56,On Time,Traffic
7286478750,35322,9.0,3.24,Slightly Delayed,Traffic
9776505630,66941,-4.0,4.39,On Time,
4527342708,81841,-5.0,2.49,On Time,
1124359689,42724,13.0,4.52,Slightly Delayed,Traffic
3717458742,97637,6.0,2.14,Slightly Delayed,Traffic
283675535,3175,-3.0,2.89,On Time,
6039353394,39607,-4.0,2.52,On Time,
6735917931,99298,-1.0,4.98,On Time,
5155256671,8227,-4.0,2.26,On Time,
3984108726,63676,4.0,4.62,On Time,Traffic
2491374111,43388,2.0,2.18,On Time,Traffic
2043371805,5098,14.0,2.07,Slightly Delayed,Traffic
9657782153,14419,-4.0,4.77,On Time,
9237289778,10352,5.0,3.13,On Time,Traffic
8917116859,29174,1.0,3.89,On Time,Traffic
720578658,67720,-4.0,1.2,On Time,
9122210530,81385,24.0,3.74,Significantly Delayed,Traffic
3540524256,39511,5.0,0.88,On Time,Traffic
1909520255,16469,17.0,4.88,Significantly Delayed,Traffic
8022279737,7643,-2.0,1.02,On Time,
7381549355,28416,5.0,4.76,On Time,Traffic
3998829973,88976,20.0,3.21,Significantly Delayed,Traffic
2895464675,13097,12.0,4.48,Slightly Delayed,Traffic
3971098657,84093,2.0,1.28,On Time,Traffic
5278249111,22996,23.0,0.51,Significantly Delayed,Traffic
9810576443,51602,4.0,4.19,On Time,Traffic
4128844410,17809,1.0,2.47,On Time,Traffic
6103869123,60764,0.0,3.31,On Time,
6595041423,53964,-2.0,3.32,On Time,
3991011923,4543,0.0,4.32,On Time,
5275440923,95040,14.0,4.23,Slightly Delayed,Traffic
6468633344,67358,-3.0,4.28,On Time,
9992859795,47148,13.0,1.55,Slightly Delayed,Traffic
7518488485,69310,5.0,4.45,On Time,Traffic
9746950023,50913,-3.0,2.54,On Time,
2721433550,99958,1.0,3.28,On Time,Traffic
6131680348,11536,1.0,1.27,On Time,Traffic
2281544500,65040,2.0,1.53,On Time,Traffic
4283802879,22353,-5.0,0.56,On Time,
8621732366,87688,4.0,2.97,On Time,Traffic
3797679856,81944,0.0,4.15,On Time,
8532100929,84664,5.0,1.36,On Time,Traffic
2973976544,71497,5.0,0.65,On Time,Traffic
814260962,23195,-2.0,3.56,On Time,
9411848231,44999,15.0,2.38,Slightly Delayed,Traffic
6637284724,30833,2.0,3.05,On Time,Traffic
6497594124,96186,5.0,2.57,On Time,Traffic
7213146086,68499,-5.0,3.21,On Time,
5110274761,17677,1.0,2.01,On Time,Traffic
1112110363,50590,8.0,2.43,Slightly Delayed,Traffic
1209202931,32217,2.0,4.29,On Time,Traffic
6384745391,65142,7.0,3.35,Slightly Delayed,Traffic
3367452972,6565,16.0,3.62,Significantly Delayed,Traffic
2317597587,30057,-2.0,4.65,On Time,
2254884198,62821,4.0,3.67,On Time,Traffic
679196318,77111,-3.0,2.17,On Time,
2185319815,43571,3.0,4.84,On Time,Traffic
5965281449,26992,2.0,2.03,On Time,Traffic
8616726869,13100,25.0,3.04,Significantly Delayed,Traffic
4786027510,27204,-5.0,1.63,On Time,
4910445344,18682,-3.0,3.9,On Time,
7629577899,524,9.0,4.06,Slightly Delayed,Traffic
4769055037,18445,15.0,1.95,Slightly Delayed,Traffic
8476029654,52921,5.0,1.46,On Time,Traffic
7809866112,3022,13.0,1.63,Slightly Delayed,Traffic
5453896364,24588,2.0,3.73,On Time,Traffic
9080432189,42351,4.0,2.76,On Time,Traffic
3079758919,27064,-1.0,0.68,On Time,
4076039325,79127,11.0,2.5,Slightly Delayed,Traffic
9239241275,48917,-2.0,3.42,On Time,
4864829217,25765,-3.0,3.51,On Time,
5108704843,75292,5.0,1.51,On Time,Traffic
8049805410,61504,26.0,2.86,Significantly Delayed,Traffic
4711642504,89819,5.0,2.72,On Time,Traffic
8952094523,83322,11.0,2.81,Slightly Delayed,Traffic
4285784267,54001,-2.0,4.13,On Time,
7494670835,184,3.0,1.24,On Time,Traffic
