order_id,customer_id,delivery_status,order_total,payment_method,delivery_partner_id,year_month
8361205778,47274329,On Time,2288.64,Wallet,55780,2023-06
3640952655,50105174,Slightly Delayed,1325.12,Cash,15926,2023-06
6395279829,34588087,On Time,3312.98,Cash,18102,2023-10
339410846,61618079,On Time,967.74,Card,93237,2023-05
8924056486,74172010,Significantly Delayed,2577.32,UPI,20522,2024-04
6616322616,61763552,On Time,1998.9,Wallet,53617,2023-12
4178578583,69340015,On Time,858.84,UPI,76083,2024-09
7558107764,50968312,On Time,3414.46,Cash,2704,2024-03
7894708851,78678612,On Time,481.63,Wallet,97823,2024-04
1916638346,20163931,Slightly Delayed,223.49,Cash,35010,2023-06
4973943462,68341636,Significantly Delayed,1903.83,Card,40489,2024-10
6567129123,66135710,On Time,3012.34,Cash,43806,2023-09
8702642032,23676689,On Time,1137.72,Card,48604,2023-08
7857954356,76864442,On Time,2866.57,Wallet,79173,2024-01
5376218500,24644542,Slightly Delayed,888.16,Card,38067,2023-11
3452449295,71252391,On Time,1395.83,UPI,48310,2023-10
1694826296,12277039,On Time,2463.99,Card,15133,2023-05
9449954611,97111119,Slightly Delayed,50.12,Cash,64018,2023-08
7722059222,63630649,Slightly Delayed,4544.95,Cash,59534,2023-11
2871448124,81091233,On Time,1538.55,Cash,59357,2024-05
4158839033,38969732,On Time,1618.32,Cash,26464,2024-09
9936118648,54885705,Slightly Delayed,71.84,Wallet,91322,2024-03
6804747901,89619421,On Time,2389.91,Wallet,71158,2024-01
7579444448,53354003,On Time,491.39,Wallet,96702,2024-06
4379043082,88167544,On Time,831.1,Cash,29561,2023-05
4212894712,20310720,On Time,1512.77,Cash,52325,2024-06
7962511808,60371334,On Time,2861.63,UPI,33403,2024-02
6478815087,22293666,On Time,2516.92,Cash,73936,2024-07
6239166986,6724509,Slightly Delayed,578.85,Cash,89070,2024-05
9894863460,35826539,On Time,3219.23,Wallet,10817,2023-03
2982638677,48554440,On Time,3688.89,Wallet,30985,2024-01
3284797515,13164195,Slightly Delayed,3000.61,UPI,76320,2024-09
8895501673,15066187,On Time,3624.66,Wallet,50064,2023-07
914992221,90882023,On Time,517.77,Cash,77449,2023-07
2067729457,79916464,On Time,1286.82,Cash,15319,2023-09
5389250154,94179692,On Time,2638.02,UPI,78231,2024-09
4352973016,35912599,Significantly Delayed,822.63,Cash,33825,2024-10
7667555396,13796199,Slightly Delayed,5488.33,Wallet,33288,2024-02
168804744,25128143,On Time,3450.59,Card,16671,2023-10
854218304,84377964,On Time,1897.86,Cash,13622,2023-11
2616618240,12402437,On Time,3909.27,Wallet,89491,2024-03
8891144024,47590944,On Time,1286.76,Cash,45152,2023-04
4606856320,57102800,On Time,726.41,Wallet,35528,2024-08
1876194333,51945420,On Time,1630.26,Cash,56344,2024-03
1471186096,51503088,Slightly Delayed,2890.99,UPI,80106,2023-11
4763556417,91602727,On Time,968.94,UPI,49554,2023-04
5961097387,75474920,On Time,2425.77,Wallet,73762,2023-08
1509646137,31456752,Slightly Delayed,4104.67,Card,67798,2024-04
7533431274,23984022,On Time,1728.15,UPI,93471,2023-08
3598818329,22293666,On Time,2790.82,UPI,28683,2023-07
2561337790,30823988,On Time,1213.78,Cash,43692,2024-10
2359692348,5418547,On Time,1914.18,Card,74057,2024-08
3146098826,12799092,On Time,3453.75,UPI,29471,2024-06
8638050442,52770036,On Time,130.18,Card,50161,2023-11
1833854180,60062501,Significantly Delayed,4585.63,Cash,25656,2023-03
5687148136,32527479,On Time,1438.64,Cash,50176,2023-06
7133253616,14940427,Slightly Delayed,4564.38,Wallet,76051,2024-08
7899569162,90745023,Slightly Delayed,1702.84,UPI,31475,2023-08
6119637917,77961205,On Time,1146.21,UPI,65328,2024-06
4924477011,7333934,On Time,3957.29,Cash,43813,2024-01
577458306,94165062,On Time,2931.44,Wallet,52312,2023-10
1605287230,7076456,On Time,3945.48,UPI,24637,2023-08
5743074720,44828791,On Time,40.7,UPI,88405,2024-02
1645477578,47625855,On Time,1617.86,Cash,22284,2023-07
6231311270,91144803,Slightly Delayed,2173.29,UPI,73322,2023-12
4629648516,93507573,On Time,39.65,Wallet,49643,2023-08
2706229594,81337068,On Time,3260.52,Cash,67428,2024-10
6814009039,10605484,On Time,1344.57,Card,37668,2023-11
5604135912,11478478,On Time,4032.27,Cash,99733,2024-08
766789724,60446619,On Time,2837.18,Cash,52639,2024-08
2727595593,80875034,On Time,3069.89,UPI,26761,2023-11
9887978407,43256928,On Time,5037.57,Wallet,37910,2023-07
6825742544,29689766,On Time,901.77,Wallet,41291,2024-02
7081192087,15529446,Slightly Delayed,261.03,Card,78479,2023-07
3185620074,57526322,Slightly Delayed,816.38,Wallet,72222,2023-08
7162086351,74231111,On Time,270.71,Cash,37358,2023-11
5504768409,84850688,Slightly Delayed,2102.5,Card,1897,2023-08
6721093047,22054087,On Time,2875.06,Wallet,3594,2024-03
1134990529,63971358,On Time,2294.08,Cash,85089,2024-07
4632975114,92409489,On Time,508.0,Card,91950,2023-05
1471897083,78439088,On Time,1831.85,Wallet,98410,2023-12
6081974624,79764458,On Time,1275.19,Card,91286,2024-03
806680874,14632090,On Time,5405.1,Card,50897,2023-11
8213018419,16640907,Significantly Delayed,1078.17,Wallet,97345,2023-04
4610876894,59485034,On Time,4185.1,Wallet,59869,2023-08
9116180240,17696094,On Time,994.56,Card,31849,2023-05
8916648395,8138417,On Time,2209.24,UPI,76482,2023-07
3626990751,81940369,Slightly Delayed,3325.83,Card,41338,2023-05
2544173358,43295656,On Time,3448.92,UPI,24026,2024-11
3654075570,81906973,On Time,2328.2,Card,5013,2023-06
9846277624,78732957,On Time,3983.77,Card,5141,2024-09
8600159148,64748953,Slightly Delayed,3157.47,Wallet,24508,2023-08
9184012674,54139038,On Time,2492.95,Wallet,88446,2024-07
5842678913,6756256,On Time,3908.76,Wallet,49657,2024-06
6284066457,68341636,On Time,3535.59,Card,72455,2023-03
957188879,88067569,On Time,5268.85,UPI,55306,2024-01
2027766693,91024604,On Time,212.61,Card,39827,2023-07
5201172375,18199057,Significantly Delayed,1394.24,Wallet,15287,2024-01
5211206337,84824280,On Time,900.93,Wallet,52881,2024-03
519985157,35455991,On Time,2029.48,Card,97130,2023-06
2599819074,66310963,On Time,2668.26,Card,78812,2023-05
6564176767,28221067,Significantly Delayed,338.14,Cash,37269,2024-04
5969684091,13604883,On Time,2571.47,Cash,47179,2023-12
8152246475,46989310,On Time,1388.41,UPI,36583,2023-04
1954493018,41612464,On Time,1380.66,Wallet,17378,2024-08
3695589383,91868185,On Time,1372.1,UPI,6351,2024-01
6340807810,57537308,On Time,2726.23,Cash,60222,2024-07
8029845822,90621147,On Time,650.2,Card,87260,2023-07
8208755570,46564935,On Time,3751.55,Wallet,56067,2023-12
9622488249,96629258,On Time,1198.32,Card,8679,2024-06
5410788959,40055711,On Time,4301.42,Wallet,43525,2024-06
7087374685,48268435,On Time,799.92,Cash,80305,2024-09
1469556300,65514005,On Time,1070.56,Card,47985,2023-09
864290652,57392064,On Time,1797.36,Wallet,28456,2023-10
3052167498,92636025,On Time,671.55,UPI,38263,2023-07
8370088792,9107360,On Time,1475.02,Wallet,18197,2023-05
8955500595,58415368,Slightly Delayed,2564.44,Cash,25552,2023-05
6946637946,70372270,Slightly Delayed,1456.54,Cash,5892,2024-02
5461546808,21948041,Significantly Delayed,3877.99,Card,27664,2023-12
9921425481,29653387,Significantly Delayed,5288.24,Card,85617,2023-05
3583323379,10418604,On Time,2297.51,Cash,94205,2024-04
3427534518,73807097,Significantly Delayed,724.84,Wallet,75483,2024-10
9997994965,13796199,On Time,2780.28,Card,28092,2023-12
5015358514,4057678,On Time,727.95,Wallet,65069,2024-08
5769065545,1108176,On Time,2822.13,Card,46466,2024-01
4062815570,98152679,On Time,790.64,Wallet,54881,2024-02
39405769,24621386,Slightly Delayed,941.25,Card,6878,2023-04
9553518696,83304462,On Time,1586.15,UPI,82335,2023-07
8023712979,83701325,On Time,547.92,Wallet,37477,2023-05
1111747100,83236183,On Time,2496.85,UPI,11420,2023-07
3598180305,75836905,On Time,1266.29,Wallet,8123,2023-08
8171660349,79628054,On Time,776.24,Wallet,78974,2024-05
3644704128,39717448,On Time,2294.34,Wallet,83363,2024-06
1254907139,94854830,On Time,5351.42,Card,44092,2023-07
9810593187,46313756,Slightly Delayed,215.65,Cash,15180,2023-05
3205629870,95001589,On Time,1943.47,UPI,79493,2024-05
8608459871,14472401,On Time,1327.4,Card,62412,2023-09
2730458449,13383642,Slightly Delayed,633.25,Cash,9689,2024-02
2807397566,28663279,On Time,1361.06,Cash,2121,2024-05
7217535512,81541985,On Time,3067.96,Cash,61549,2023-11
3321951407,40305293,On Time,2431.72,Cash,79598,2023-09
7189146676,10789681,On Time,825.46,UPI,60018,2024-05
5601251774,96629258,Significantly Delayed,5452.58,Card,14314,2024-10
8884350133,55425478,On Time,2062.98,Card,249,2024-09
8168306307,98152679,On Time,2114.74,Cash,51445,2023-12
7689275881,54580166,On Time,3865.87,Card,65098,2024-02
6593510732,87266831,Slightly Delayed,483.24,Wallet,32589,2023-09
3066405445,53354003,On Time,1378.13,Wallet,11326,2023-06
5319633841,95364457,On Time,325.08,Cash,41929,2024-05
1113665104,83034412,On Time,48.55,Card,96538,2024-06
8436983782,98896871,On Time,1182.33,Cash,97548,2024-10
1958942711,30643619,On Time,2110.06,Cash,64613,2024-05
6485627928,59769142,On Time,2340.3,Wallet,36234,2024-09
8147959428,31000129,On Time,2209.3,Wallet,66010,2024-07
3697060283,57642258,On Time,786.85,UPI,73189,2024-08
2039437258,20298398,On Time,958.05,Card,74030,2023-12
7655293952,23348269,On Time,1666.47,UPI,14565,2024-02
39791095,625395,On Time,480.85,Card,41559,2024-04
8071046067,33651554,On Time,3899.51,Card,48240,2024-09
2656326203,92356639,On Time,4655.33,Wallet,76228,2023-11
2366866840,99772709,On Time,3037.23,Wallet,87681,2023-04
8227348656,25977417,On Time,3738.11,UPI,44555,2023-12
3917024194,53640286,On Time,123.74,Card,47124,2024-09
3101265,89617089,On Time,3567.73,UPI,20246,2024-05
9907835880,67340606,On Time,3163.07,Card,66363,2024-10
3396210655,52075070,On Time,3220.8,UPI,46263,2023-10
3000018472,24104630,On Time,995.98,Card,63482,2024-08
7166339556,6319646,On Time,1441.75,Cash,79368,2024-06
2194351161,22800586,On Time,1104.78,Cash,55557,2023-05
3224986973,66761643,On Time,3040.52,Wallet,24389,2024-02
6882280967,14472401,On Time,532.57,Card,56116,2023-09
8556188247,46623192,On Time,618.09,Card,41435,2023-10
5236345617,61851054,On Time,1760.51,Cash,34945,2023-09
5153146875,31156674,Slightly Delayed,2435.01,Wallet,65057,2023-06
2011151353,67908555,On Time,2920.78,UPI,53602,2024-05
9880145668,39317905,Slightly Delayed,183.76,UPI,94777,2024-02
2724264210,98687927,Slightly Delayed,1784.61,Wallet,6735,2024-10
871734663,93321933,Slightly Delayed,4708.18,Wallet,57171,2024-06
3883638432,6245778,Significantly Delayed,1183.46,UPI,42306,2023-07
1282422181,188838,Slightly Delayed,1116.88,UPI,1443,2024-02
4500802008,41164215,On Time,3437.39,Cash,74327,2024-06
8209715885,17597449,On Time,3093.76,Card,94880,2023-05
9391482926,56352626,Slightly Delayed,1367.96,Cash,36274,2023-09
7217765772,5238055,On Time,1673.94,Wallet,12036,2024-07
7848556658,97191387,On Time,4917.07,UPI,34490,2024-04
9000851345,81822494,On Time,1403.83,Cash,86432,2024-03
3019634875,58170168,On Time,2475.72,UPI,76065,2024-10
7013612817,22036818,Significantly Delayed,3498.93,Cash,74574,2023-09
59461109,67708491,On Time,2017.98,UPI,48662,2023-05
740245864,45659330,On Time,3424.25,Card,17264,2023-05
8432648823,69364309,On Time,3956.33,Card,91242,2023-05
5863164527,38671747,Slightly Delayed,2786.32,Wallet,26359,2023-11
8615999186,96001315,On Time,2559.47,Cash,77204,2024-09
1743268828,53332493,On Time,332.84,Wallet,78986,2024-05
5475369740,49433260,On Time,838.01,Wallet,16243,2024-05
6520584496,67215939,Significantly Delayed,5289.56,Card,79790,2023-10
3854394048,89531595,On Time,2081.91,Wallet,83316,2023-10
4105779656,58644651,On Time,1232.77,Card,41188,2024-04
5960266785,97419742,On Time,3443.16,Wallet,88310,2023-11
7380998329,96989204,On Time,2068.22,Wallet,14278,2023-07
460625201,26716400,On Time,3070.55,UPI,34818,2024-05
5442705208,38420886,On Time,1639.8,Cash,53708,2024-08
643302284,24153726,Slightly Delayed,2883.95,UPI,92172,2024-05
6141016209,20469626,On Time,2161.37,Cash,66040,2024-04
4058658914,96001315,On Time,2294.77,Cash,15833,2024-02
4731454539,62419778,On Time,1777.65,Card,57976,2024-01
148408710,60565603,On Time,423.56,Wallet,15102,2024-01
3263142674,12455156,On Time,229.38,Card,63585,2024-01
9591201821,38478423,Slightly Delayed,1072.81,Card,87917,2023-11
2227944524,93938425,On Time,1805.43,Card,30179,2023-06
2307375554,95768401,Slightly Delayed,1267.61,UPI,73572,2024-01
8521887524,5961261,Slightly Delayed,2256.06,Wallet,77426,2024-04
3298709387,22321208,On Time,3170.94,Card,86131,2023-07
8608686211,29689766,Slightly Delayed,1083.76,Cash,95050,2023-07
5125482761,89531595,Slightly Delayed,2442.59,UPI,85795,2023-05
7388146343,78806824,Slightly Delayed,2748.69,Wallet,94498,2023-09
7064723322,19259955,Significantly Delayed,2618.64,Cash,94412,2023-10
1766291529,74682740,Slightly Delayed,4787.26,UPI,27514,2024-07
8183491568,85074810,Slightly Delayed,280.35,UPI,48175,2023-09
6419111681,19216141,On Time,965.3,Wallet,66008,2024-01
9193945481,28277304,Slightly Delayed,1350.28,Card,44100,2024-08
3937750618,46504355,On Time,2894.09,Cash,76499,2023-08
2056682923,18940384,Slightly Delayed,2549.18,Cash,32053,2024-05
7229998672,41194825,Slightly Delayed,2884.57,Card,32978,2023-09
7028582657,36578947,Slightly Delayed,820.99,Wallet,88805,2024-11
1732091066,93018527,On Time,217.5,Wallet,91109,2024-05
9389363975,35302195,Significantly Delayed,1719.21,Card,56285,2024-01
9477050930,1449273,On Time,1904.93,Card,29995,2023-09
6808771388,88739922,On Time,2555.89,Wallet,8970,2024-04
7616458551,86294036,Slightly Delayed,1534.27,Card,92475,2023-05
2784959025,59207798,On Time,4477.39,Card,86825,2023-04
2716611235,85626346,On Time,2442.24,UPI,66366,2024-02
3797871396,5712468,On Time,2792.89,UPI,59554,2023-12
5895445193,39093069,Slightly Delayed,1401.58,Wallet,40476,2023-09
5281640953,65396354,On Time,166.42,Wallet,76660,2024-05
9006387145,61226563,Slightly Delayed,4408.49,UPI,32558,2023-07
2015702046,46828932,Slightly Delayed,1517.0,UPI,63937,2023-05
9260334793,15487049,On Time,2371.67,Wallet,38060,2024-07
5912752928,29562254,On Time,2865.64,Wallet,26396,2023-12
7691723645,93675757,On Time,2681.87,Cash,28979,2024-08
9166904790,57674875,On Time,2523.87,Wallet,37462,2024-01
1668797251,27698051,On Time,1926.44,Card,14539,2023-05
3350348511,2442235,On Time,816.38,Cash,64424,2023-10
2475154947,13760839,Slightly Delayed,2982.06,Cash,5307,2024-01
1348544692,72489544,Slightly Delayed,2488.09,Cash,36408,2024-04
6770208707,8241122,On Time,3610.34,Cash,86742,2024-05
9500356395,99729547,On Time,729.04,Wallet,1348,2024-10
6280233997,1507408,On Time,898.19,Card,52738,2023-08
935645101,63368244,Significantly Delayed,2584.5,UPI,22930,2023-09
3492077995,97466783,On Time,2128.53,Wallet,11413,2023-06
6971044672,68985290,Slightly Delayed,2352.04,Cash,4558,2024-03
9417710958,75892474,On Time,1297.95,Wallet,8300,2023-09
114851727,46875863,On Time,1944.29,Wallet,8766,2024-10
7521503340,65660660,On Time,1596.34,Wallet,38651,2024-05
7709878408,90745023,On Time,1449.45,Cash,24294,2023-08
7941755463,19705695,On Time,556.76,Wallet,821,2024-09
4540271027,23126356,On Time,2499.3,Cash,7176,2024-05
8022168472,70230254,Slightly Delayed,2966.15,Cash,42469,2024-02
3808358945,78014505,Slightly Delayed,2926.42,Wallet,14986,2023-08
5112444865,45868300,On Time,4296.62,Card,2692,2024-06
9965551056,33658749,Slightly Delayed,947.95,UPI,98962,2023-06
7695708103,51119088,On Time,1864.07,Cash,87812,2024-05
7022728237,21677923,On Time,2066.42,Card,81122,2023-06
2062715135,13197985,On Time,1107.38,Card,43272,2024-08
3287815959,73061709,Significantly Delayed,2999.16,UPI,42829,2024-08
9015471552,23081177,On Time,1434.89,UPI,72941,2024-04
1595123446,30188374,On Time,864.3,Cash,25599,2024-02
4888577440,35237846,On Time,2010.17,Card,1050,2024-05
9039053330,82425179,On Time,2077.55,UPI,93032,2023-08
3091360904,59252433,On Time,1758.62,UPI,32085,2024-06
6821938492,90346920,On Time,2645.3,UPI,78087,2023-09
4553785640,94486311,On Time,2646.91,UPI,48308,2024-08
4005611015,5763963,Slightly Delayed,1543.49,UPI,10416,2024-03
8480910658,73799927,On Time,728.73,Card,38062,2023-08
1922667245,66252737,On Time,2382.03,UPI,44104,2023-09
379758677,54139038,Slightly Delayed,1514.31,Card,53840,2023-12
4903380842,71229024,Slightly Delayed,2029.84,Card,76089,2024-06
9244122658,1588560,Significantly Delayed,4095.18,UPI,24492,2024-03
5054410467,49147776,On Time,1031.51,UPI,48965,2023-07
9877212995,30065862,On Time,1394.21,Card,52198,2024-05
8375236356,22974816,On Time,3194.98,Card,8079,2023-09
2652063230,24144240,On Time,154.78,Card,55939,2023-11
7258243894,72797175,On Time,1073.16,Card,15896,2024-07
5980648426,23982977,Significantly Delayed,995.87,UPI,76780,2023-12
365104159,19581959,Significantly Delayed,1770.48,Card,42058,2023-11
7038005775,49617531,On Time,4684.11,Cash,77255,2023-07
1456792223,80875034,On Time,154.53,UPI,9753,2024-08
6673964264,34526442,On Time,4073.52,Wallet,33183,2024-10
5780280518,74230420,On Time,4501.34,Card,82210,2024-08
6220137166,16485871,Slightly Delayed,1135.56,Cash,307,2023-12
2615887425,18465047,Slightly Delayed,1311.74,Cash,32500,2023-10
5610987488,85626346,On Time,1825.29,Card,51046,2023-08
6038240765,48002829,On Time,1312.62,Cash,66705,2023-05
5004974422,83660688,On Time,1589.73,Card,85319,2023-07
2349863203,20310720,On Time,2752.02,Cash,76889,2023-12
9487956261,62600289,Slightly Delayed,2858.7,Cash,23324,2023-07
7169945062,32830199,On Time,3552.63,UPI,62218,2023-06
5393866026,13164195,On Time,1608.96,Cash,23975,2023-04
7266772806,79942821,On Time,1746.31,Card,19227,2024-09
2411227007,46875863,On Time,1406.39,Wallet,63131,2024-06
960728650,34526570,Slightly Delayed,426.72,UPI,42554,2023-04
2326500581,24308515,On Time,699.45,UPI,53100,2024-07
9489310879,42989999,On Time,1479.13,UPI,13348,2024-10
2341242955,8228843,Significantly Delayed,3830.72,UPI,6285,2024-01
1023485121,63310076,On Time,2017.92,Cash,74337,2024-02
9742218709,83412446,On Time,2931.03,Cash,4129,2024-09
9039933820,69219122,On Time,2739.91,Card,11046,2023-12
1391881327,50557979,On Time,1331.1,UPI,48329,2024-07
3360648053,2584499,On Time,1278.25,Wallet,10234,2023-05
9758418980,69219122,On Time,2212.5,Card,77182,2023-07
9859459525,67952740,On Time,1720.18,Card,319,2023-07
6924226309,62526567,Slightly Delayed,163.03,Cash,6964,2024-09
7672052920,20238921,On Time,651.93,Wallet,30194,2023-12
4597359399,57967753,On Time,4536.47,UPI,5286,2024-09
665402174,51557673,On Time,4360.12,Cash,77757,2024-04
3986082657,49152878,On Time,2960.99,Wallet,55010,2024-02
4275746826,44410149,On Time,1872.54,UPI,59737,2024-03
525864604,33651554,On Time,5498.39,Cash,60733,2024-03
4473658819,376144,On Time,941.19,Cash,14104,2023-12
8824559505,88553721,On Time,2459.51,UPI,56907,2024-08
1824646473,51670882,On Time,3568.61,Cash,88937,2023-04
776389097,10797688,Slightly Delayed,2232.88,Cash,75111,2024-02
4908634706,88223261,On Time,3086.11,Wallet,13171,2023-10
3516204561,64562786,On Time,3338.89,Card,1455,2023-09
9510792757,625395,On Time,1067.61,Cash,28724,2023-11
3504903228,31776996,Slightly Delayed,3239.13,Card,90336,2023-06
3438202422,43860025,Significantly Delayed,2921.39,UPI,94413,2023-10
3007616042,77869660,Significantly Delayed,3455.69,UPI,42230,2024-07
4656199468,13581527,Significantly Delayed,3086.0,UPI,68579,2023-10
6994560237,96109948,On Time,2730.52,UPI,76628,2024-07
8442552565,12851610,Significantly Delayed,1850.58,UPI,27187,2023-11
414299117,41008070,On Time,2257.55,Cash,13455,2023-07
8146956033,44888581,On Time,1465.27,Card,56350,2024-08
7919748594,75213636,On Time,1908.42,Wallet,23133,2024-09
7834171020,52915166,On Time,309.62,Card,97901,2024-01
3735968672,211163,On Time,3555.45,UPI,57850,2023-12
3864051985,31776996,Significantly Delayed,4519.31,Cash,95883,2024-04
8299074079,59930550,On Time,645.44,Cash,16269,2024-06
891333736,96853930,Significantly Delayed,2152.26,Wallet,92557,2023-09
2874220576,99734256,On Time,4341.21,Wallet,57749,2023-10
6375536946,94430842,On Time,2163.71,UPI,94134,2024-01
1966054573,31389750,Significantly Delayed,5121.92,UPI,87453,2023-05
1565942558,40858753,On Time,2536.81,UPI,92722,2024-08
4624281313,11493380,On Time,3736.79,Card,30435,2024-10
6884010758,22210238,On Time,4982.72,Wallet,63064,2024-04
4351744653,9423628,Significantly Delayed,3342.15,UPI,45994,2023-04
8698000932,43519553,Significantly Delayed,1441.0,Card,22719,2024-05
3844380421,6344345,On Time,1515.54,Wallet,52805,2023-10
7105842598,99707100,On Time,5027.5,UPI,1898,2023-08
8993722297,69088723,On Time,1914.81,Cash,53094,2023-07
2929439019,63858550,On Time,377.8,Wallet,75818,2023-10
1661854320,79169760,On Time,2680.38,UPI,19933,2024-09
3082165628,49617892,On Time,3474.38,UPI,30186,2023-05
1745045814,88532418,On Time,3143.65,Card,4796,2023-11
813387880,92455970,On Time,3950.66,Wallet,92699,2023-07
8189879400,66427343,On Time,2078.87,Cash,89826,2023-11
8465045467,13604883,On Time,1239.22,Wallet,34692,2024-05
9232350528,4055790,On Time,894.54,Cash,22738,2023-10
1728666371,23126356,Significantly Delayed,3258.36,Cash,77801,2024-05
6131815766,65514005,On Time,2043.07,Wallet,34359,2023-03
6438773635,67302239,On Time,4912.61,UPI,188,2024-07
6912676966,29324437,On Time,961.64,Wallet,15416,2023-06
2840314717,26432512,On Time,1825.16,Wallet,56917,2023-06
9508359721,3002538,Slightly Delayed,746.29,UPI,85036,2024-08
2244679313,4458329,On Time,127.16,Card,2273,2024-08
9407544177,66310963,On Time,979.99,Card,59002,2024-11
2528398796,87889031,Slightly Delayed,2625.78,Wallet,58075,2023-04
9464988762,13567338,On Time,916.92,UPI,64401,2023-10
6373867899,66655397,On Time,1064.83,Card,71865,2023-11
4028185110,4789829,Slightly Delayed,3405.22,Cash,30697,2023-04
9717018638,73679086,Slightly Delayed,197.39,Card,78169,2024-07
4898477588,66766629,On Time,3778.85,UPI,11074,2024-02
4723165081,29562254,On Time,1182.98,UPI,60832,2024-02
2845954128,31324823,On Time,1467.79,Cash,64804,2024-07
23158044,31681710,On Time,2726.7,UPI,66644,2023-05
1486548042,13465850,Slightly Delayed,3856.34,Card,74963,2023-10
708351411,69762479,Slightly Delayed,3373.0,Cash,21614,2023-10
5512110908,40192266,Significantly Delayed,2082.1,Cash,31823,2023-11
2295441899,58644651,Slightly Delayed,2679.68,Cash,21929,2024-02
4867173151,35885052,On Time,494.17,Card,40357,2023-10
4635037652,69925688,On Time,493.19,Wallet,80201,2024-01
2209259378,86995126,On Time,2342.26,Card,91054,2023-12
4079286483,22227829,On Time,435.28,Card,29223,2023-05
9506078962,27336589,Slightly Delayed,1267.45,Card,82546,2024-07
6894691072,83577942,On Time,2650.68,Cash,13462,2024-03
4481256065,66499992,Significantly Delayed,1395.84,Card,34584,2024-04
5050919809,46885873,On Time,4439.75,Card,7758,2024-05
1328085383,67538982,On Time,1091.9,Wallet,73436,2023-05
5382246981,87266309,On Time,4419.12,Card,18853,2023-08
5647827263,96171594,On Time,1513.03,Card,69561,2024-05
9244268951,64316806,On Time,568.94,UPI,85934,2023-10
6217777735,12059049,On Time,1730.26,Card,29335,2024-07
3682639473,99301505,On Time,2777.46,Wallet,98463,2023-11
3859331666,23676689,On Time,1299.18,Wallet,83436,2023-07
7971689217,64932019,Slightly Delayed,4281.75,Wallet,36735,2023-10
6822492679,98540377,Slightly Delayed,2513.48,Cash,70308,2023-07
7211194993,16561710,On Time,827.77,Cash,79267,2023-09
461485679,4594944,On Time,4205.78,Wallet,88187,2023-08
3209732414,87335844,On Time,1028.26,Card,55281,2024-04
6537694730,75490147,On Time,162.67,UPI,46287,2024-08
7653097776,63184222,On Time,2232.82,Cash,52927,2023-07
4928556641,97475543,Slightly Delayed,2275.2,Card,49069,2023-09
5905518100,86995126,On Time,581.92,Wallet,87502,2023-09
8337948336,25706121,On Time,4230.25,Cash,61806,2023-07
8814435884,69908484,On Time,3209.28,Card,19344,2024-08
6645415772,64906311,On Time,2890.11,UPI,80224,2024-07
5274039950,87059497,On Time,827.44,Card,77082,2023-12
7404052550,45166203,On Time,2358.73,UPI,19555,2023-09
8179058864,76970363,On Time,530.59,UPI,98021,2023-05
5195997912,29562072,On Time,3184.63,Wallet,54621,2024-07
3320194259,68219091,On Time,2141.25,UPI,18826,2023-12
8185684967,46686696,On Time,3101.41,Card,39742,2023-05
2324568019,59677346,Slightly Delayed,1885.21,UPI,84177,2023-07
3522645150,22483684,On Time,1588.47,UPI,24179,2023-05
4510488834,90586443,On Time,2554.48,Card,88472,2024-09
9433427403,46848302,Slightly Delayed,236.95,Wallet,44148,2023-05
8065436106,5763963,On Time,592.46,Card,75168,2024-01
846586265,10418604,Slightly Delayed,2302.23,Cash,8377,2023-07
4337013612,30823988,On Time,422.5,Card,14243,2023-05
8916023990,3588443,Slightly Delayed,134.69,UPI,91553,2024-05
6018805430,35358395,On Time,4118.37,Card,39582,2023-09
2676353168,25595836,On Time,3310.03,Cash,61764,2024-09
1069724600,10945990,Slightly Delayed,3298.22,Cash,27884,2023-07
5503476312,36774480,On Time,242.57,Wallet,28852,2024-06
4439677910,91791128,On Time,1646.89,Wallet,84746,2024-02
8045361592,16543242,On Time,2264.11,Wallet,3274,2024-10
1873731593,20209237,On Time,630.84,Wallet,82405,2023-11
1126011099,53557741,On Time,3092.96,Card,7013,2024-02
4100626744,15484407,On Time,13.25,UPI,30255,2024-10
8616880376,16256136,Significantly Delayed,102.44,Wallet,3557,2024-03
1427911940,20634789,On Time,689.16,UPI,321,2024-02
4416398885,10945990,On Time,404.44,Card,89868,2024-10
2584579895,94713625,On Time,4261.37,Card,40539,2024-01
7770651576,87266309,Significantly Delayed,3258.88,UPI,65051,2023-09
3705985582,34897081,On Time,1623.7,Wallet,64445,2023-08
5160295213,22133362,On Time,3428.33,Cash,99136,2024-01
4374285559,53399500,Slightly Delayed,1063.23,UPI,77397,2024-09
9096638812,70243933,On Time,3559.69,UPI,82494,2023-12
2888179397,51341672,Slightly Delayed,3461.96,UPI,21483,2023-08
3387165389,376144,On Time,3280.88,Card,5218,2024-07
1925647539,13424885,On Time,2294.95,UPI,74222,2023-08
6160848562,59769142,On Time,1022.08,Card,3350,2023-09
2343495895,2584499,On Time,1706.95,UPI,92896,2024-08
8812220964,66742602,On Time,2111.11,Wallet,67129,2023-08
8640364495,51670882,Slightly Delayed,1012.07,Card,26749,2023-05
4610687284,27698051,On Time,1094.43,Cash,4338,2023-09
189431942,58115779,On Time,163.03,UPI,73313,2024-01
1746826454,36462363,On Time,261.03,Card,85938,2024-01
948345459,66629497,Slightly Delayed,1015.2,UPI,89820,2024-03
9959881029,35782051,Slightly Delayed,3893.9,UPI,36005,2024-09
