order_id,customer_id,rating,feedback_category,sentiment,year_month
2390228992,46699982,4,Customer Service,Positive,2023-07
8178738469,95873651,3,Delivery,Neutral,2023-06
9964671001,79591237,4,Delivery,Positive,2024-03
1258689954,89886179,4,Delivery,Neutral,2024-03
4647158015,13461704,4,Customer Service,Neutral,2023-11
2382974038,83610315,4,Customer Service,Neutral,2024-05
3663827875,28499191,4,Product Quality,Neutral,2023-11
6501113916,22210238,5,Product Quality,Positive,2024-01
3300719369,32830199,2,Product Quality,Negative,2024-05
3239722852,26935187,3,Customer Service,Neutral,2023-07
6694899030,36142455,5,App Experience,Positive,2024-09
992895707,18259715,4,Customer Service,Positive,2023-05
8432150432,9650263,3,Customer Service,Neutral,2024-05
6220520171,42366724,3,Delivery,Negative,2023-12
735608722,3292927,4,Customer Service,Neutral,2024-06
7303161073,98444183,4,Delivery,Positive,2024-03
9783380107,70976153,5,Delivery,Positive,2024-06
3835886077,8384106,4,Customer Service,Neutral,2023-11
8140652447,11705793,1,Delivery,Negative,2024-04
6412390967,66023110,3,App Experience,Neutral,2024-02
6688575911,48943848,3,Delivery,Neutral,2023-12
3890111511,68965787,3,Product Quality,Neutral,2024-09
5145256852,57770044,3,Customer Service,Neutral,2024-09
7375057413,12799092,2,Delivery,Negative,2023-05
3047491006,61182897,1,Product Quality,Negative,2024-09
7715738110,81605722,3,App Experience,Neutral,2023-05
6191554160,77869660,1,Delivery,Negative,2023-07
896919031,42366724,4,Product Quality,Neutral,2024-10
1535818185,99772709,4,Product Quality,Positive,2024-05
4428830794,701493,4,Delivery,Neutral,2024-06
3610035622,20956158,1,App Experience,Negative,2024-04
8674445072,50080663,1,Product Quality,Negative,2024-08
9623704312,38613295,3,Product Quality,Neutral,2024-02
7786002894,30373140,2,Product Quality,Negative,2023-12
3264409553,70976153,3,App Experience,Negative,2023-03
7736534043,22915611,3,Customer Service,Negative,2023-05
5936596117,67729191,5,Customer Service,Positive,2024-10
1980087245,38875754,3,Delivery,Neutral,2023-06
8861557989,52913011,3,App Experience,Neutral,2024-08
6702391437,13130974,5,Delivery,Positive,2024-01
6385452188,38875754,3,App Experience,Neutral,2024-06
8813216380,85177880,1,App Experience,Negative,2024-10
5563712992,4597433,5,Delivery,Positive,2024-01
966468552,70459847,1,App Experience,Negative,2023-06
4368529506,76327561,5,Delivery,Positive,2024-06
3777009463,25829710,3,Delivery,Neutral,2024-09
3560912801,20163931,3,Product Quality,Neutral,2024-09
1741224538,90621147,4,Product Quality,Neutral,2023-03
4579251445,1507408,4,Delivery,Neutral,2023-08
3438127101,59141605,4,Product Quality,Neutral,2023-11
9741958794,13164195,3,Product Quality,Negative,2024-08
882082341,75828735,3,App Experience,Negative,2024-10
3629321763,79369660,4,App Experience,Neutral,2024-08
888938572,12695670,3,Product Quality,Negative,2023-04
5263181887,90150193,5,App Experience,Positive,2024-09
7071557807,19375332,1,Product Quality,Negative,2024-04
6888804296,2442235,3,Delivery,Neutral,2024-10
814182718,65134271,3,Customer Service,Neutral,2023-11
3513524740,1301661,1,Customer Service,Negative,2024-07
1234169434,22112867,1,Customer Service,Negative,2023-10
2577990012,71902700,3,Delivery,Negative,2023-09
8446065263,79773912,5,Delivery,Positive,2023-11
4220970302,90621147,2,App Experience,Negative,2024-11
5712516128,11503405,1,Product Quality,Negative,2023-07
807167715,26521850,2,Product Quality,Negative,2024-08
213972345,71252391,4,Product Quality,Neutral,2024-06
1013762407,51174875,3,App Experience,Neutral,2024-10
5234194751,14207332,4,App Experience,Positive,2024-02
1389077693,37947202,3,Customer Service,Negative,2023-06
1895143216,43295656,3,Customer Service,Neutral,2023-03
3667250123,7728406,2,Product Quality,Negative,2024-03
6430529802,6459100,2,Customer Service,Negative,2023-07
4856277700,67729191,3,Delivery,Neutral,2023-08
1492403962,11389698,4,Delivery,Positive,2023-07
4348167632,93675757,4,App Experience,Neutral,2023-11
3682471195,90856813,2,Delivery,Negative,2023-12
6888837939,67708491,4,Customer Service,Neutral,2024-03
2278004109,99301505,4,App Experience,Neutral,2024-09
7471013149,46185579,1,App Experience,Negative,2024-10
755745232,3844290,4,App Experience,Neutral,2024-10
2963187161,91448742,4,Customer Service,Positive,2024-06
3980591844,96903782,4,Product Quality,Positive,2023-06
9960808976,78748184,4,App Experience,Positive,2024-04
8740552000,34095555,5,Delivery,Positive,2023-05
9230099449,60319216,4,Customer Service,Neutral,2023-05
4277432248,91408854,1,Product Quality,Negative,2023-05
3624765984,36400756,2,App Experience,Negative,2023-12
8533110341,10524732,3,Delivery,Neutral,2023-06
5036664068,2667357,3,Product Quality,Neutral,2023-11
9989636336,191616,3,Product Quality,Negative,2024-05
2843642858,46208150,4,Delivery,Positive,2024-03
7510849424,82585664,4,Customer Service,Neutral,2024-03
8744806310,8395343,2,Delivery,Negative,2023-07
7605774154,6150721,5,Customer Service,Positive,2024-02
6904233594,65514005,3,Customer Service,Neutral,2024-08
6371336060,8241122,1,Product Quality,Negative,2024-07
8137624530,22210238,3,App Experience,Neutral,2023-10
9131474241,98246574,1,Product Quality,Negative,2024-10
7413772322,98709982,4,Customer Service,Neutral,2023-06
9400852015,44149982,4,Product Quality,Neutral,2024-07
4867437863,13164195,5,Delivery,Positive,2024-01
4219458877,87222820,5,Product Quality,Positive,2023-12
35135941,28205701,4,App Experience,Neutral,2024-07
4754258275,10019218,3,Delivery,Negative,2023-09
9195687538,74548003,3,Delivery,Negative,2024-01
344554037,78847070,4,Customer Service,Positive,2023-11
7503255456,82948843,4,Delivery,Positive,2023-08
5903638531,78209683,3,Customer Service,Negative,2023-05
1670694517,92356639,3,Product Quality,Neutral,2024-08
2369121788,60062501,4,Delivery,Neutral,2024-05
6012082951,88866835,5,Customer Service,Positive,2023-05
3675914158,89361574,4,Customer Service,Positive,2024-03
1396605672,20956158,4,Customer Service,Positive,2024-01
4260996213,77035814,5,Product Quality,Positive,2023-04
4749534376,53100521,4,App Experience,Neutral,2024-05
6095091385,34839913,4,Customer Service,Neutral,2024-07
1131338162,21201299,4,App Experience,Positive,2024-02
6100236720,83660688,1,Delivery,Negative,2023-08
3363683548,43367112,3,Delivery,Neutral,2024-02
8721540965,38902882,3,Customer Service,Negative,2024-07
1712456261,90448312,3,Product Quality,Neutral,2023-10
760930025,49756591,1,App Experience,Negative,2023-06
5652465358,57523973,4,App Experience,Positive,2024-06
3580915899,87954926,2,Product Quality,Negative,2023-10
1174382816,773410,3,Customer Service,Neutral,2024-08
3200474667,15631726,3,App Experience,Negative,2024-09
7474651061,63238941,4,Delivery,Positive,2023-06
1892282465,80517784,4,Product Quality,Positive,2023-08
3859828998,701493,5,App Experience,Positive,2023-04
2554590672,19482392,3,Delivery,Negative,2023-12
9667675052,40871915,5,App Experience,Positive,2023-09
8382437838,46185579,2,Customer Service,Negative,2024-05
6247090607,90038364,3,Product Quality,Neutral,2023-10
5004073261,27304827,4,Customer Service,Positive,2024-06
6595898122,67896836,3,Customer Service,Neutral,2024-07
9844371682,31527100,1,Product Quality,Negative,2023-06
7198169379,26844216,4,App Experience,Positive,2023-07
2815855636,38808614,3,App Experience,Negative,2023-07
6033660622,65618148,2,Product Quality,Negative,2023-04
7944056454,10729474,4,Product Quality,Neutral,2023-05
4354264440,25722990,5,Customer Service,Positive,2023-12
5623096090,68703613,1,Customer Service,Negative,2023-08
701856661,11143197,4,Product Quality,Positive,2024-06
1911276445,73799927,1,App Experience,Negative,2024-10
9323909987,47990044,1,App Experience,Negative,2024-05
1988898073,78157360,4,App Experience,Neutral,2024-02
6457671753,51048402,2,Customer Service,Negative,2024-01
3556497272,9347990,5,Product Quality,Positive,2024-10
2182762247,54347213,5,Customer Service,Positive,2023-09
6026842782,75928073,5,Customer Service,Positive,2024-08
1227108607,69242672,3,Delivery,Negative,2024-09
9362226645,28428852,4,Product Quality,Positive,2024-05
6313785973,28603182,4,Product Quality,Neutral,2023-03
1297253359,77811864,4,App Experience,Positive,2024-04
6138091203,41261495,3,App Experience,Negative,2023-09
4770739350,61753272,5,Delivery,Positive,2024-07
6253838449,19393135,5,Customer Service,Positive,2024-06
1015708455,24153726,3,Delivery,Neutral,2023-09
2201201842,6398761,5,Product Quality,Positive,2023-10
200000051,8632679,4,Customer Service,Positive,2023-10
409570377,12574626,1,Product Quality,Negative,2024-03
5944464513,34095555,3,Delivery,Negative,2023-03
7064377287,26716400,4,Product Quality,Positive,2024-09
7763036477,26285589,3,Product Quality,Neutral,2024-08
7494002152,91382237,2,Customer Service,Negative,2024-05
692127479,67538982,1,Delivery,Negative,2024-07
7544245121,87160527,5,Customer Service,Positive,2024-09
4429641190,11562458,3,Customer Service,Neutral,2023-06
8093366865,29451600,1,Customer Service,Negative,2024-10
6269075067,81382213,5,App Experience,Positive,2023-11
4056304110,211163,3,Product Quality,Negative,2023-11
4447978623,31076002,5,Delivery,Positive,2024-08
5875285677,62510499,3,Delivery,Negative,2023-05
4177774653,23844919,1,App Experience,Negative,2024-05
502632296,9450435,1,Customer Service,Negative,2024-05
5037688536,49756591,4,App Experience,Positive,2024-02
6844277478,47577193,4,Product Quality,Neutral,2024-08
3368317718,70867736,5,Customer Service,Positive,2024-06
913881994,13251137,4,App Experience,Neutral,2024-08
6445700839,4988545,3,Customer Service,Negative,2024-03
101613683,43377076,4,App Experience,Neutral,2023-06
7094586913,82900175,3,Product Quality,Negative,2023-10
2478557609,58170168,5,Delivery,Positive,2024-06
9516720368,97466783,5,App Experience,Positive,2024-04
3808010352,23126356,5,Customer Service,Positive,2024-02
7921886899,11143197,3,Customer Service,Negative,2023-07
6818712547,66655397,4,Customer Service,Positive,2023-12
4538204462,35812567,1,App Experience,Negative,2024-02
2008331630,36833857,4,App Experience,Neutral,2023-07
3901338038,63238941,5,App Experience,Positive,2024-08
1483786406,63451391,4,Delivery,Positive,2023-03
5022936426,73377004,5,Delivery,Positive,2023-09
5470875365,55042740,3,App Experience,Neutral,2024-03
7144611408,33280073,2,Customer Service,Negative,2023-08
9411421675,61226563,4,Delivery,Neutral,2024-01
7315949343,14458150,4,Delivery,Neutral,2023-09
9430475133,24621386,4,Customer Service,Positive,2023-03
3062145702,24821281,1,App Experience,Negative,2024-06
6500458984,35912599,3,Customer Service,Neutral,2023-11
7429306851,62541176,4,Customer Service,Neutral,2024-04
2687236003,83588803,3,Customer Service,Negative,2024-01
1885906938,13455530,4,Delivery,Neutral,2023-10
9949334146,73363613,4,Product Quality,Positive,2024-08
2555454584,19182548,5,Customer Service,Positive,2023-08
2503209946,26844216,1,Customer Service,Negative,2024-04
2329563439,78157360,1,Customer Service,Negative,2023-11
1041536174,93018527,2,Delivery,Negative,2023-06
6631188689,8361353,4,Product Quality,Neutral,2024-03
9300178512,26936578,3,Customer Service,Neutral,2023-07
1086881691,77035814,4,Delivery,Neutral,2024-04
8008880980,57505804,5,Customer Service,Positive,2024-04
2417680703,30823988,5,Delivery,Positive,2024-02
1117730990,96640716,4,Product Quality,Neutral,2024-08
1678557345,49136375,2,Customer Service,Negative,2024-05
4505129824,17341194,4,App Experience,Positive,2023-11
8737295686,69749541,2,App Experience,Negative,2023-12
7997347191,31813,3,App Experience,Negative,2024-07
1930645698,35554129,4,Product Quality,Neutral,2024-08
5393373590,5712468,4,Customer Service,Neutral,2024-09
5851854765,82032191,4,Customer Service,Neutral,2023-11
3765179520,43784632,4,App Experience,Positive,2024-06
683969424,98225598,4,Product Quality,Positive,2023-08
8459624382,64489709,4,App Experience,Neutral,2023-08
7110044004,62807542,3,App Experience,Neutral,2023-04
4302375314,96253172,1,Customer Service,Negative,2024-03
1245307588,13760839,3,Customer Service,Negative,2023-04
3876260101,70420271,2,App Experience,Negative,2023-09
3162263618,23676689,5,Product Quality,Positive,2023-05
655792395,11254582,4,Customer Service,Positive,2024-04
7624743284,40392019,4,Customer Service,Positive,2023-08
4783962671,57765367,3,App Experience,Neutral,2023-10
7166787473,97928541,3,Product Quality,Negative,2024-08
9395228070,40275138,4,Product Quality,Positive,2024-09
902157975,80371626,3,Customer Service,Neutral,2023-04
6947741744,49617531,4,Product Quality,Positive,2023-07
4788498083,16420489,2,Customer Service,Negative,2023-09
8070127087,27709218,2,Product Quality,Negative,2024-08
5191429552,14944819,4,App Experience,Neutral,2023-12
5220651138,91768226,2,Customer Service,Negative,2024-03
2758734705,54797119,3,App Experience,Negative,2023-08
2907887532,85838438,2,Customer Service,Negative,2023-11
7388846009,59094034,3,Customer Service,Neutral,2024-02
2606843929,29415527,4,Delivery,Positive,2024-06
5637567433,91562028,4,Customer Service,Neutral,2024-09
8838095431,41194825,1,App Experience,Negative,2023-05
1564649286,77869660,3,Customer Service,Negative,2023-12
4098166849,33741801,3,App Experience,Neutral,2023-10
8091143423,25128143,1,App Experience,Negative,2023-11
3024045336,54877984,4,Customer Service,Neutral,2024-04
6152984028,60732869,3,Customer Service,Neutral,2023-08
3450790653,87266831,1,Product Quality,Negative,2023-08
8028917900,57340963,4,Delivery,Positive,2023-07
7781884407,90666073,4,App Experience,Positive,2024-08
3483689828,7687234,4,Product Quality,Neutral,2023-07
8341286014,31076002,1,Customer Service,Negative,2024-08
7936106887,95309983,4,App Experience,Positive,2024-05
2247354978,6668498,5,Delivery,Positive,2024-09
5347701114,22036818,4,Product Quality,Neutral,2023-10
7846068436,93507573,3,App Experience,Negative,2023-11
9893439302,67277562,1,Delivery,Negative,2023-09
4160816433,2219590,3,Customer Service,Neutral,2023-12
6000890622,62828341,2,Customer Service,Negative,2024-09
7317676958,92356639,2,App Experience,Negative,2023-07
8620144614,20122449,3,Product Quality,Negative,2024-07
3940758882,40085705,4,Delivery,Positive,2024-01
5216555041,30188374,1,Delivery,Negative,2024-03
5144793312,59518795,3,App Experience,Neutral,2024-08
7241413847,10048910,5,Product Quality,Positive,2023-04
3567610983,1816969,5,Customer Service,Positive,2023-08
16878685,37556526,4,App Experience,Positive,2024-04
951657166,63624332,1,Delivery,Negative,2024-04
4189022307,21597477,3,Delivery,Negative,2024-05
7378521428,10857389,2,App Experience,Negative,2024-04
6266311709,67708491,4,Delivery,Neutral,2024-06
7985347262,22483684,4,Customer Service,Positive,2024-07
992764262,69240186,5,Customer Service,Positive,2023-11
3080291353,93937586,4,Customer Service,Positive,2024-08
5532188237,211163,4,Product Quality,Positive,2024-06
6814658453,55278329,3,Customer Service,Negative,2023-09
4861499558,2684440,5,Customer Service,Positive,2024-03
2521042570,28394354,2,Customer Service,Negative,2024-05
5217781278,85658166,3,App Experience,Neutral,2023-06
8006034379,43784632,4,Customer Service,Neutral,2024-05
7380913411,49869358,3,App Experience,Neutral,2024-06
7706841114,68016312,4,Delivery,Neutral,2024-02
1561779937,76359458,1,Delivery,Negative,2024-03
7196559586,85658166,4,App Experience,Neutral,2024-08
2359961993,28995786,3,Customer Service,Neutral,2024-06
243819964,98225598,2,Product Quality,Negative,2023-12
4806735178,8651281,4,App Experience,Neutral,2024-06
9198762300,46185579,3,Customer Service,Negative,2023-12
1105231941,29600229,3,App Experience,Neutral,2024-01
5533955218,38969732,3,App Experience,Neutral,2024-06
5130246751,87641623,4,Customer Service,Neutral,2023-05
4528445001,20163931,4,App Experience,Neutral,2024-04
9503959018,31084686,4,Customer Service,Positive,2024-09
4107052604,34668988,4,Product Quality,Neutral,2023-11
5578822558,8817168,3,Delivery,Neutral,2023-08
5506634472,6579892,4,App Experience,Positive,2024-09
4112426763,97825663,2,Product Quality,Negative,2024-09
7157334145,90021871,4,Customer Service,Positive,2023-10
8423458672,60698094,4,App Experience,Neutral,2023-03
3011683470,65121696,4,Customer Service,Positive,2023-03
1884947290,75244116,4,App Experience,Positive,2023-09
558163882,39317905,3,Product Quality,Negative,2024-07
824869105,66943324,5,Delivery,Positive,2024-08
4193492511,10683250,5,Delivery,Positive,2023-10
120996684,92455970,3,Product Quality,Negative,2023-10
2531932780,91500615,4,Product Quality,Neutral,2023-07
8095547865,27620326,3,Customer Service,Neutral,2023-03
6894204435,10700664,4,Customer Service,Neutral,2023-06
9514917126,43599910,5,Delivery,Positive,2024-07
9329665908,57102800,4,Product Quality,Positive,2023-07
1435406360,1174162,4,Customer Service,Neutral,2023-12
3460843508,32797235,1,Customer Service,Negative,2023-10
4762084133,72564495,4,Customer Service,Neutral,2024-09
3884862300,51544662,4,Product Quality,Neutral,2024-02
1990946411,82286725,4,Product Quality,Positive,2024-05
5054937065,9274874,1,Customer Service,Negative,2024-08
9431652023,59890331,1,Product Quality,Negative,2024-09
2268736598,19259955,4,Customer Service,Positive,2023-07
2793638565,26844216,5,Product Quality,Positive,2024-02
4168839407,12088552,4,Product Quality,Positive,2023-04
7406514357,20298398,4,Delivery,Neutral,2024-02
6087916798,89968482,3,Product Quality,Negative,2023-11
4319962076,36146306,4,Product Quality,Positive,2024-01
3904134741,58631874,4,Delivery,Neutral,2024-05
3770123374,29415527,4,Product Quality,Neutral,2023-11
4494390731,34768050,5,Product Quality,Positive,2023-04
6109777696,89699655,3,App Experience,Neutral,2024-10
1401372388,71411879,3,Product Quality,Negative,2023-04
4283973398,18791381,5,Customer Service,Positive,2023-09
3261847147,67383024,4,App Experience,Positive,2023-09
3153811191,87335844,4,Customer Service,Positive,2024-03
2639216409,37702698,4,Customer Service,Positive,2024-03
5948575331,92038780,4,Product Quality,Positive,2024-05
7792925364,59830126,4,Product Quality,Positive,2024-10
7286478750,91196901,3,Customer Service,Neutral,2023-10
9776505630,15661674,2,Delivery,Negative,2023-04
4527342708,81183415,4,App Experience,Positive,2023-10
1124359689,97825663,3,Product Quality,Negative,2024-09
3717458742,18113428,2,App Experience,Negative,2023-08
283675535,20238921,4,Product Quality,Positive,2023-03
6039353394,86479284,5,App Experience,Positive,2023-08
6735917931,47206881,3,Customer Service,Neutral,2023-09
5155256671,19523856,4,App Experience,Positive,2024-08
3984108726,31576845,2,App Experience,Negative,2024-02
2491374111,2361575,4,Delivery,Neutral,2024-08
2043371805,45066676,3,Product Quality,Negative,2024-10
9657782153,87251489,3,Customer Service,Negative,2024-02
9237289778,70168151,2,App Experience,Negative,2024-05
8917116859,91562028,4,App Experience,Neutral,2024-07
720578658,37551429,4,App Experience,Positive,2024-06
9122210530,15066187,4,Product Quality,Positive,2024-01
3540524256,28205701,4,App Experience,Neutral,2023-10
1909520255,71276926,5,Product Quality,Positive,2023-05
8022279737,83058329,3,App Experience,Negative,2024-09
7381549355,75082508,5,Customer Service,Positive,2023-09
3998829973,44149982,2,Customer Service,Negative,2023-10
2895464675,94281220,4,Product Quality,Neutral,2023-04
3971098657,90919603,4,Customer Service,Positive,2024-05
5278249111,78267238,3,Product Quality,Negative,2024-03
9810576443,42723554,4,Product Quality,Neutral,2023-11
4128844410,76438648,4,Product Quality,Positive,2023-07
6103869123,16376189,5,Product Quality,Positive,2023-06
6595041423,57291761,3,App Experience,Neutral,2024-07
3991011923,19182548,2,App Experience,Negative,2024-02
5275440923,67046342,3,Customer Service,Neutral,2023-03
6468633344,29324437,4,Product Quality,Positive,2024-02
9992859795,4356173,4,Product Quality,Neutral,2023-11
7518488485,54222320,1,App Experience,Negative,2023-04
9746950023,31776996,4,Delivery,Positive,2023-11
2721433550,58873572,4,Delivery,Positive,2023-06
6131680348,83701325,2,Delivery,Negative,2024-07
2281544500,40692378,5,Customer Service,Positive,2023-06
4283802879,61020,4,Delivery,Positive,2023-05
8621732366,25722990,3,Product Quality,Negative,2023-09
3797679856,11562458,4,Product Quality,Positive,2023-12
8532100929,31831843,4,Delivery,Positive,2023-11
2973976544,96795047,4,Product Quality,Positive,2024-09
814260962,14974554,1,Product Quality,Negative,2023-09
9411848231,59545278,2,Delivery,Negative,2024-05
6637284724,36517334,2,Delivery,Negative,2023-09
6497594124,39150258,2,App Experience,Negative,2024-10
7213146086,4862761,3,Delivery,Negative,2023-03
5110274761,24821281,3,Delivery,Neutral,2024-05
1112110363,98625898,5,Delivery,Positive,2024-01
1209202931,29451600,5,Product Quality,Positive,2023-06
6384745391,37095171,3,Product Quality,Neutral,2024-08
3367452972,61020,3,App Experience,Neutral,2024-08
2317597587,68661619,3,Delivery,Neutral,2024-06
2254884198,54893418,2,Delivery,Negative,2023-07
679196318,18642306,4,Delivery,Positive,2024-08
2185319815,19180962,3,Delivery,Negative,2024-03
5965281449,17597449,4,Delivery,Positive,2023-06
8616726869,37691544,3,Customer Service,Negative,2024-01
4786027510,5001749,4,Delivery,Neutral,2024-09
4910445344,44030130,4,Product Quality,Neutral,2024-05
7629577899,23348269,4,Customer Service,Neutral,2023-12
4769055037,66742602,4,Product Quality,Positive,2023-08
8476029654,77085443,2,Delivery,Negative,2023-11
7809866112,3999964,1,Product Quality,Negative,2024-07
5453896364,59840071,1,Delivery,Negative,2023-06
9080432189,50080663,2,Product Quality,Negative,2024-08
3079758919,16410155,3,Product Quality,Negative,2024-08
4076039325,27604184,5,Customer Service,Positive,2024-08
9239241275,57291761,2,Delivery,Negative,2024-02
4864829217,26521850,3,Product Quality,Negative,2023-09
5108704843,10951674,2,Delivery,Negative,2024-04
8049805410,23098216,2,Delivery,Negative,2024-09
4711642504,76850859,1,Delivery,Negative,2024-08
8952094523,85626346,4,Customer Service,Positive,2023-11
4285784267,82169898,5,App Experience,Positive,2024-04
7494670835,38728779,3,Delivery,Neutral,2024-01
7667090453,66135710,3,App Experience,Neutral,2023-06
2193572534,19682060,4,Product Quality,Positive,2023-03
5357089776,44223796,2,Customer Service,Negative,2024-09
1191016829,51661209,4,App Experience,Positive,2023-06
549484032,79206969,5,Delivery,Positive,2023-04
8164076900,91408854,2,Delivery,Negative,2023-06
7136165651,59485034,3,App Experience,Negative,2024-09
5368349643,46504355,5,Delivery,Positive,2023-05
6965901435,33741801,1,Delivery,Negative,2024-10
6687307827,88532418,5,Delivery,Positive,2023-04
475294138,31084686,1,App Experience,Negative,2023-12
9047534059,41647393,3,Product Quality,Neutral,2023-12
2807487047,90448312,4,Product Quality,Positive,2024-11
5840148195,66269844,4,Product Quality,Neutral,2024-01
3758135932,77007315,4,Delivery,Positive,2023-08
1978476136,97315135,4,App Experience,Neutral,2024-06
423648434,82989313,3,Delivery,Neutral,2024-10
7201868330,89669139,2,Product Quality,Negative,2024-02
9710106935,14458150,4,Delivery,Neutral,2023-04
4432235479,9278983,2,Delivery,Negative,2024-09
6951956244,60656482,5,Delivery,Positive,2023-10
378485826,75739462,5,Delivery,Positive,2024-03
8982211913,23984022,5,App Experience,Positive,2024-09
6487868576,49136375,4,App Experience,Positive,2023-10
2973502797,74694186,4,App Experience,Positive,2024-06
4105022903,21282544,4,Customer Service,Positive,2023-08
3668828731,72889295,2,App Experience,Negative,2024-08
8644734267,23348269,2,Delivery,Negative,2023-10
3757871565,9401406,3,Product Quality,Negative,2023-08
5770510806,47955004,3,Customer Service,Neutral,2024-01
4514836077,60834500,4,Customer Service,Positive,2023-06
5927852227,37556526,3,Product Quality,Neutral,2024-04
350719542,18642306,3,Customer Service,Neutral,2024-10
868288823,65772743,4,App Experience,Positive,2024-03
7199670826,22694456,4,Product Quality,Neutral,2024-01
3091948113,77306672,4,App Experience,Positive,2024-02
5793742966,83412446,5,Product Quality,Positive,2024-01
7347109009,75632045,4,App Experience,Neutral,2023-09
7078912146,36142455,5,Delivery,Positive,2023-09
2480856222,30373140,5,Product Quality,Positive,2023-11
281421547,88520326,3,Product Quality,Negative,2023-05
5226963306,96628029,1,Product Quality,Negative,2024-06
7316642056,92404798,5,Customer Service,Positive,2024-02
8997415290,85490177,4,Customer Service,Neutral,2024-08
6737025662,44928499,4,Delivery,Neutral,2023-03
8395290763,88312515,5,App Experience,Positive,2024-05
7261119579,65903057,4,App Experience,Neutral,2024-07
9938037878,9796585,4,Customer Service,Neutral,2024-10
7154987905,63802820,5,Product Quality,Positive,2024-10
3605534244,57526322,3,Customer Service,Negative,2024-01
5626601040,19091057,4,Product Quality,Positive,2024-02
2577064886,63948546,3,Product Quality,Neutral,2024-06
2561362173,33481252,4,App Experience,Neutral,2023-05
2793120553,6622751,1,App Experience,Negative,2023-06
4476563699,59222551,4,Delivery,Neutral,2023-09
1580021952,30317733,5,App Experience,Positive,2024-10
7263454149,13760839,3,Customer Service,Negative,2023-10
4371924002,75944533,2,App Experience,Negative,2024-10
2955277471,79960955,1,Product Quality,Negative,2023-12
9445490338,6812439,3,Customer Service,Neutral,2023-05
2668915104,19180962,4,Customer Service,Positive,2023-12
1045621584,85340038,3,App Experience,Neutral,2023-12
4550545705,17805991,4,Delivery,Positive,2024-06
3373390154,68703613,1,Product Quality,Negative,2024-07
5142985961,2457734,3,Delivery,Negative,2024-02
649220272,67696145,3,Product Quality,Negative,2023-09
5023958886,12832151,5,Customer Service,Positive,2024-09
9993542681,42589311,4,App Experience,Neutral,2023-05
4380367305,8955057,4,App Experience,Neutral,2024-04
3626113485,97286925,5,Product Quality,Positive,2024-03
4399099668,44050697,3,Delivery,Neutral,2023-06
3760880745,8791577,4,Product Quality,Neutral,2024-10
1803155516,98088303,1,Product Quality,Negative,2023-06
4413782983,47515046,3,App Experience,Neutral,2023-06
6766424456,21866852,4,App Experience,Neutral,2024-04
8701531535,52613657,1,Delivery,Negative,2024-09
3961971562,89811984,4,Product Quality,Neutral,2024-04
1337510774,80800079,4,App Experience,Neutral,2024-07
8859147707,78394303,4,Customer Service,Neutral,2024-03
5850669672,24137201,3,App Experience,Neutral,2023-06
1183906926,60385293,3,Product Quality,Negative,2023-12
6277509652,71956734,4,Customer Service,Neutral,2024-10
72748189,82286725,4,Product Quality,Neutral,2023-06
3164922639,74230420,4,Customer Service,Neutral,2024-05
1768504415,20209237,4,App Experience,Positive,2023-09
8173155169,56441247,5,App Experience,Positive,2024-01
6164820061,91789216,3,App Experience,Neutral,2023-05
768283559,24621386,5,App Experience,Positive,2024-02
5091744424,53624677,4,Customer Service,Neutral,2023-11
932482893,81088747,4,Customer Service,Neutral,2024-07
4588148640,24137201,1,Product Quality,Negative,2023-03
8120457107,97664747,5,Delivery,Positive,2024-01
6107471725,81940369,4,App Experience,Positive,2023-08
7001417958,22358567,4,App Experience,Neutral,2024-03
7983443604,39717448,4,App Experience,Neutral,2024-01
3057907418,81757554,1,Product Quality,Negative,2024-04
3312147996,67711384,4,Product Quality,Neutral,2024-06
6822269883,69276352,4,Customer Service,Positive,2024-01
5004539711,73933840,3,Delivery,Neutral,2023-07
2426015858,22081691,4,Delivery,Neutral,2024-06
4415332793,7333934,1,Product Quality,Negative,2024-04
1256813796,12832151,5,App Experience,Positive,2024-05
633633688,71694275,3,Customer Service,Neutral,2023-09
8311814996,50953418,4,Product Quality,Neutral,2023-09
1441735184,41181125,3,Customer Service,Neutral,2024-10
1525742840,39042103,1,App Experience,Negative,2024-06
1947080315,54837637,1,Product Quality,Negative,2023-10
5682081545,57340963,5,Delivery,Positive,2024-07
8100817128,41494517,4,App Experience,Positive,2023-04
6051792089,68906393,3,Customer Service,Negative,2024-07
1158173915,27746432,3,Delivery,Negative,2023-08
266072469,49529811,4,App Experience,Positive,2023-08
2529883737,94529626,1,Customer Service,Negative,2023-08
9090089969,10951674,3,Customer Service,Negative,2023-08
7102272749,10508763,1,Product Quality,Negative,2024-04
4948925080,21201299,4,App Experience,Positive,2023-04
9463013186,11928321,5,App Experience,Positive,2023-06
5581013292,97557157,3,Product Quality,Negative,2024-09
7009619835,11063505,4,Customer Service,Neutral,2024-10
9177283950,33472376,3,Product Quality,Neutral,2023-08
9359187866,60732869,3,App Experience,Neutral,2023-12
1524480475,14161586,1,Customer Service,Negative,2024-06
3829990099,60379302,3,Customer Service,Negative,2024-02
1058609445,51341672,4,Product Quality,Positive,2024-07
1022764286,62243869,3,Delivery,Neutral,2024-04
1913299658,84377964,5,Product Quality,Positive,2023-12
5305443623,80476444,4,Product Quality,Positive,2024-01
4074369199,18259715,4,App Experience,Positive,2024-06
